cluster_config,cluster_config,cluster_config,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_times,function_times,function_times,function_times,function_times,config_point_result,config_point_result,config_point_result,config_point_result,config_point_result
num_workers,cpu_per_worker,memory_per_worker,extractImgMetadata,transformMetadata,thumbnail,returnMetadata,createThumbnail,extractImgMetadata,transformMetadata,thumbnail,returnMetadata,createThumbnail,loss_used,loss_value,execution_time,cost_to_run,attempt_n
1,1,1Gi,0.7,0.7,0.1,0.7,0.1,0.24884700775146484,1.6927719116210938e-05,0.6212468147277832,3.337860107421875e-06,0.9716839790344238,latency_loss,0.996,0.996,0.33350017070770266,0
1,1,1Gi,0.7,0.7,0.1,0.7,0.1,0.28177547454833984,1.7404556274414062e-05,0.8493413925170898,3.0994415283203125e-06,1.1986844539642334,latency_loss,1.25,1.25,0.4020597696304321,1
1,1,1Gi,0.7,0.7,0.1,0.7,0.1,0.2714996337890625,1.9550323486328125e-05,0.8031494617462158,2.6226043701171875e-06,1.1623036861419678,latency_loss,1.188,1.188,0.38661057949066163,2
1,1,1Gi,0.7,0.7,0.1,0.7,0.1,0.257704496383667,1.5020370483398438e-05,0.9691882133483887,1.9073486328125e-06,1.2860100269317627,latency_loss,1.36,1.36,0.4059248208999634,3
1,1,1Gi,0.7,0.7,0.1,0.7,0.1,0.259171724319458,1.5497207641601562e-05,0.7136616706848145,3.0994415283203125e-06,1.053520917892456,latency_loss,1.078,1.078,0.3581514835357666,4
1,1,1Gi,0.1,0.4,0.4,0.7,0.1,0.45052170753479004,1.5974044799804688e-05,0.5894577503204346,3.814697265625e-06,1.095116376876831,latency_loss,1.157,1.157,0.3903559684753418,0
1,1,1Gi,0.1,0.4,0.4,0.7,0.1,0.42237329483032227,2.0265579223632812e-05,0.48570728302001953,2.6226043701171875e-06,1.0189266204833984,latency_loss,1.043,1.043,0.33842284679412843,1
1,1,1Gi,0.1,0.4,0.4,0.7,0.1,0.4026072025299072,1.71661376953125e-05,0.4933292865753174,3.0994415283203125e-06,1.0065553188323975,latency_loss,1.08,1.08,0.3382570028305054,2
1,1,1Gi,0.1,0.4,0.4,0.7,0.1,0.4297478199005127,3.647804260253906e-05,0.41265296936035156,2.384185791015625e-06,0.9631772041320801,latency_loss,1.037,1.037,0.30436995029449465,3
1,1,1Gi,0.1,0.4,0.4,0.7,0.1,0.4444873332977295,2.002716064453125e-05,0.4784386157989502,2.384185791015625e-06,0.9837923049926758,latency_loss,1.009,1.009,0.33421308994293214,4
1,1,1Gi,0.4,0.1,0.7,0.7,0.7,0.2782890796661377,1.4066696166992188e-05,0.2839031219482422,2.384185791015625e-06,0.6120734214782715,latency_loss,0.639,0.639,0.738502287864685,0
1,1,1Gi,0.4,0.1,0.7,0.7,0.7,0.2611844539642334,1.71661376953125e-05,0.27108049392700195,2.6226043701171875e-06,0.5873067378997803,latency_loss,0.609,0.609,0.7053483963012694,1
1,1,1Gi,0.4,0.1,0.7,0.7,0.7,0.24045372009277344,1.1444091796875e-05,0.2703702449798584,3.0994415283203125e-06,0.5619370937347412,latency_loss,0.587,0.587,0.6787999391555786,2
1,1,1Gi,0.4,0.1,0.7,0.7,0.7,0.24490618705749512,1.2636184692382812e-05,0.2877466678619385,2.384185791015625e-06,0.5880448818206787,latency_loss,0.616,0.616,0.7110194921493529,3
1,1,1Gi,0.4,0.1,0.7,0.7,0.7,0.2624237537384033,1.9311904907226562e-05,0.2822299003601074,2.384185791015625e-06,0.5958118438720703,latency_loss,0.65,0.65,0.7196023225784302,4
